intervention_timestamp,amount,currency,payment_method,transaction_hour,transaction_day,amount_relative_to_customer_average,error_code,root_cause_diagnosis,previous_failure_count,total_previous_payments,successful_payments,failed_payments,historical_success_rate,customer_tenure,average_transaction_amount,previous_intervention_count,previous_successful_recoveries,historical_recovery_rate,time_since_last_intervention,subscription_status,previous_subscription_failures,recovered
2025-09-05T17:34:46.489146,2766.08,INR,upi,17,4,0.9893139294947224,network_error,TRANSIENT,3,22,19,3,0.9084754784437953,212,2795.957802204134,3,1,0.3333333333333333,206.6792081675596,NONE,0,0
2025-09-23T02:02:05.425696,113.07,INR,upi,2,1,0.08176202112065545,issuer_down,TRANSIENT,0,80,76,4,0.9514303885524602,47,1382.915911938425,0,0,0.0,,PAST_DUE,1,1
2025-11-28T05:11:30.747242,1103.36,INR,upi,5,4,0.5857160943976468,network_error,TRANSIENT,1,63,29,34,0.469329333759206,46,1883.7795487499802,1,0,0.0,84.8538921818004,NONE,0,0
2025-12-11T19:52:50.880538,10105.09,INR,netbanking,19,3,5.378611592139659,none,ABANDONMENT,0,22,15,7,0.6877925080329771,402,1878.7543638153104,0,0,0.0,,NONE,0,0
2026-05-21T03:08:31.860982,715.5,INR,upi,3,3,2.188688650062905,auth_failure,MANDATE_ISSUE,0,18,16,2,0.9235701270801214,494,326.9080780308501,0,0,0.0,,NONE,0,1
2025-09-11T22:20:28.905390,1374.38,INR,card,22,3,3.5610957159290835,auth_failure,MANDATE_ISSUE,2,39,32,7,0.8220301546975737,839,385.9430101393461,2,1,0.5,110.62186356429974,NONE,0,0
2026-08-09T03:03:56.228777,6840.83,INR,upi,3,6,4.926580902770202,auth_failure,MANDATE_ISSUE,0,54,46,8,0.8698961522418464,988,1388.5552952461253,0,0,0.0,,NONE,0,0
2025-12-18T13:23:28.743337,2993.67,INR,card,13,3,2.340511320713266,none,ABANDONMENT,4,0,0,0,0.9726840458595047,390,1279.0666609925584,4,0,0.0,615.3494249641132,NONE,0,0
2026-02-02T18:12:12.430147,4476.22,INR,upi,18,0,13.588364625421246,network_error,TRANSIENT,0,77,74,3,0.9617543852768222,514,329.41565253745426,0,0,0.0,,NONE,0,0
2026-03-14T07:09:15.614449,2600.76,INR,upi,7,5,3.922250265412482,issuer_down,TRANSIENT,0,71,61,10,0.8684258987013103,390,663.07854522549,0,0,0.0,,NONE,0,0
2025-10-15T00:11:31.540798,609.5,INR,upi,0,2,0.8377812359243434,none,ABANDONMENT,4,79,50,29,0.6439644031718943,793,727.5168908832442,4,0,0.0,219.65310410348246,NONE,0,0
2026-07-06T22:14:04.507827,2948.24,USD,upi,22,0,2.1868152456864123,mandate_failed,MANDATE_ISSUE,4,81,75,6,0.9292560313295526,509,1348.1888814409588,4,0,0.0,466.4881176889198,NONE,0,0
2026-05-19T21:08:08.108958,944.46,INR,upi,21,1,1.089609381601258,timeout,TRANSIENT,1,89,76,13,0.860443530218884,996,866.7876910274482,1,0,0.0,220.80102330301014,NONE,0,0
2025-09-22T19:57:37.413225,812.78,INR,upi,19,0,2.2606621640074254,network_error,TRANSIENT,2,96,91,5,0.9501390817887836,705,359.5318278602067,2,1,0.5,395.49588931941577,NONE,0,1
2025-12-28T17:59:36.445936,2120.83,INR,upi,17,6,4.852192860623716,none,ABANDONMENT,0,34,28,6,0.8461971955684097,731,437.0869132616014,0,0,0.0,,NONE,0,0
2026-02-25T21:14:57.719491,1171.11,INR,upi,21,2,1.016772928416011,invalid_card,HARD_DECLINE,0,72,50,22,0.7080132834396821,293,1151.7910904890282,0,0,0.0,,NONE,0,0
2026-06-24T14:57:01.711598,1080.86,INR,card,14,2,0.48699078828267944,card_declined,HARD_DECLINE,0,69,62,7,0.9092166332205556,710,2219.4670330655254,0,0,0.0,,NONE,0,0
2025-09-17T02:22:16.688885,1520.25,INR,upi,2,2,2.859940648848038,card_declined,HARD_DECLINE,3,62,51,11,0.8326463071596388,958,531.5669752140993,3,0,0.0,367.63616596530636,NONE,0,0
2026-02-12T11:16:41.545502,794.99,INR,upi,11,3,0.4653764180610321,invalid_card,HARD_DECLINE,2,93,57,36,0.6153078283823257,560,1708.2730648714146,2,0,0.0,454.85975371481015,NONE,0,0
2026-08-24T04:19:14.035252,126.18,INR,upi,4,0,0.39654652922242106,network_error,TRANSIENT,0,97,91,6,0.9477363249147638,441,318.19721193228816,0,0,0.0,,NONE,0,0
2025-09-24T11:09:22.029937,451.81,INR,card,11,2,0.45732033783666964,issuer_down,TRANSIENT,1,73,59,14,0.8110101344353277,823,987.9508139464428,1,0,0.0,188.6303642023215,ACTIVE,3,0
2026-01-02T19:30:50.786233,1099.23,INR,card,19,4,4.067600351669765,network_error,TRANSIENT,1,39,31,8,0.8133214605258988,753,270.2404132571092,1,0,0.0,587.3412294991199,NONE,0,0
2026-05-04T12:32:46.290233,724.28,USD,upi,12,0,1.2359203199778837,auth_failure,MANDATE_ISSUE,3,25,21,4,0.85622953264066,461,586.0248337149766,3,1,0.3333333333333333,455.2813289083456,NONE,0,0
2025-10-03T11:40:34.008688,71.4,INR,card,11,4,0.006273265389936036,issuer_down,TRANSIENT,2,4,3,1,0.8491825381708135,476,11381.632301822325,2,0,0.0,358.0038213777491,ACTIVE,2,1
2026-05-07T10:21:38.182779,357.29,INR,card,10,3,0.22301530941840458,issuer_down,TRANSIENT,2,48,39,9,0.8287876018066062,617,1602.0873227571985,2,1,0.5,339.2441615776747,NONE,0,0
2026-02-18T17:03:48.695407,222.23,INR,upi,17,2,0.49425046649143384,none,ABANDONMENT,1,69,59,10,0.8670478233000133,293,449.6303292894345,1,0,0.0,288.00826966714465,NONE,0,0
2025-11-22T19:52:08.422005,365.01,INR,card,19,5,0.5784581614642506,none,ABANDONMENT,4,84,80,4,0.9614165507904017,703,631.0050135277728,4,0,0.0,426.52114490184357,NONE,0,0
2025-10-25T01:10:33.780852,533.93,INR,upi,1,5,0.09234741784009635,auth_failure,MANDATE_ISSUE,0,88,78,10,0.8868435193073692,456,5781.753431639241,0,0,0.0,,NONE,0,0
2025-09-23T01:50:15.285947,1584.91,INR,upi,1,1,0.3399974835854968,issuer_down,TRANSIENT,0,72,40,32,0.5682797509265972,115,4661.534501038311,0,0,0.0,,NONE,0,0
2026-06-13T08:47:18.183392,553.87,INR,upi,8,5,0.4092457316664527,card_declined,HARD_DECLINE,0,94,81,13,0.8702602244874686,606,1353.3922461320144,0,0,0.0,,NONE,0,1
2026-04-16T01:06:39.861646,408.91,INR,upi,1,3,0.7027923247577473,auth_failure,MANDATE_ISSUE,0,100,54,46,0.5430312459448303,504,581.8361777655318,0,0,0.0,,ACTIVE,0,0
2026-02-07T04:47:33.219657,1308.15,INR,upi,4,5,3.6069167531578143,invalid_card,HARD_DECLINE,4,80,57,23,0.715714944490097,993,362.6781790443957,4,3,0.75,416.73964182999066,NONE,0,0
2026-02-01T08:08:13.787465,600.83,INR,upi,8,6,0.16150829879549922,timeout,TRANSIENT,0,87,72,15,0.8321830286128574,32,3720.1184365192726,0,0,0.0,,NONE,0,0
2026-05-13T11:47:39.230402,3743.09,INR,upi,11,2,4.1633544406030465,timeout,TRANSIENT,0,19,13,6,0.6990388845608636,464,899.056290642847,0,0,0.0,,NONE,0,1
2026-08-05T16:13:10.010605,633.33,INR,upi,16,2,1.0754726003017825,network_error,TRANSIENT,6,52,48,4,0.9413312476386207,504,588.8852954712977,6,0,0.0,414.86907620784194,NONE,0,0
2026-01-10T09:06:06.110539,376.72,INR,upi,9,5,1.0828214881419103,none,ABANDONMENT,0,17,12,5,0.7153503156653224,417,347.9059144332649,0,0,0.0,,NONE,0,0
2026-04-27T04:07:34.936914,475.46,INR,card,4,0,0.32308279134654605,insufficient_funds,HARD_DECLINE,1,55,42,13,0.7649089305114584,534,1471.6351744343158,1,0,0.0,195.07679298988066,NONE,0,0
2026-03-26T07:36:48.093045,2171.52,USD,wallet,7,3,0.826500024217389,auth_failure,MANDATE_ISSUE,1,41,26,15,0.6393203724193631,778,2627.368344067754,1,0,0.0,615.8198584562599,NONE,0,1
2026-02-10T02:06:53.658527,261.77,INR,upi,2,1,0.5375850321790521,none,ABANDONMENT,0,30,19,11,0.6576185943041453,676,486.9369203583275,0,0,0.0,,NONE,0,1
2026-06-26T19:08:42.203482,6686.35,INR,upi,19,4,4.691945959013417,card_declined,HARD_DECLINE,0,82,67,15,0.824781253168917,415,1425.0696956888971,0,0,0.0,,PAST_DUE,2,0
2026-03-06T12:33:35.840425,699.52,INR,card,12,4,1.0303046698727405,issuer_down,TRANSIENT,1,75,67,8,0.8964645615925141,461,678.9448019161188,1,0,0.0,258.03167310700377,ACTIVE,0,1
2025-10-16T08:26:48.712423,169.69,INR,netbanking,8,3,0.17285374730297204,issuer_down,TRANSIENT,0,19,15,4,0.8210842158691082,722,981.6969701129665,0,0,0.0,,NONE,0,0
2026-08-12T05:55:02.595365,1166.11,INR,upi,5,2,0.9494089337694858,network_error,TRANSIENT,0,6,3,3,0.6312062469210872,302,1228.248395946871,0,0,0.0,,NONE,0,1
2026-04-25T22:10:32.875591,351.25,INR,upi,22,5,0.18215693418492385,none,ABANDONMENT,7,59,55,4,0.9450774461346038,911,1928.2823438574926,7,2,0.2857142857142857,273.0765789902828,NONE,0,0
2026-07-23T02:55:46.602071,1719.76,INR,upi,2,3,0.584973331058949,unknown,NON_PAYMENT,0,52,45,7,0.8711675620303388,995,2939.894707484872,0,0,0.0,,NONE,0,0
2025-11-04T12:27:31.574743,5473.68,USD,upi,12,1,4.964356448326507,none,ABANDONMENT,1,56,44,12,0.801803963184136,572,1102.5960881284395,1,0,0.0,410.66246021296735,NONE,0,0
2026-01-21T23:42:19.662910,1551.95,INR,upi,23,2,1.740848934671015,timeout,TRANSIENT,1,21,16,5,0.7996568969719686,164,891.4903350262767,1,0,0.0,310.6573452321538,ACTIVE,0,0
2026-01-11T14:12:35.409162,983.01,INR,card,14,6,0.747248892297241,none,ABANDONMENT,1,4,3,1,0.7757357156816702,648,1315.5054629495226,1,0,0.0,615.6747803012951,NONE,0,1
2026-03-15T12:54:17.644859,471.83,INR,upi,12,6,0.24856667852965322,network_error,TRANSIENT,0,57,44,13,0.7824217675438111,884,1898.2029401165778,0,0,0.0,,NONE,0,1
2025-09-12T06:42:46.015313,1021.58,INR,upi,6,4,0.914151226235815,unknown,NON_PAYMENT,0,91,74,17,0.820595017914197,538,1117.5175076956825,0,0,0.0,,NONE,0,0
2026-01-27T13:45:50.600351,510.26,INR,upi,13,1,0.07204832078843489,none,ABANDONMENT,0,26,25,1,0.9880546160430017,196,7082.191429531642,0,0,0.0,,NONE,0,0
2026-08-07T23:30:05.237568,2114.24,INR,upi,23,4,0.5339138113251798,timeout,TRANSIENT,1,93,47,46,0.5141242395653651,630,3959.8900705573315,1,0,0.0,272.09928952722225,NONE,0,1
2026-02-06T08:48:11.641544,687.61,USD,upi,8,4,0.2950518374326838,timeout,TRANSIENT,0,60,53,7,0.893689979160412,527,2330.4718451613726,0,0,0.0,,NONE,0,1
2025-12-25T20:35:22.356788,4961.84,INR,upi,20,3,0.8303836648931336,card_declined,HARD_DECLINE,2,76,58,18,0.7643062858665308,91,5975.358391278765,2,0,0.0,350.13495311136677,NONE,0,0
2026-07-04T12:48:26.163844,1079.23,INR,upi,12,5,1.7349102347668206,timeout,TRANSIENT,0,54,44,10,0.8237431977524803,56,622.0667665523647,0,0,0.0,,NONE,0,1
2026-07-03T05:04:11.442262,640.7,INR,upi,5,4,6.70380335860222,invalid_card,HARD_DECLINE,0,53,45,8,0.8644168336710502,893,95.57261240037171,0,0,0.0,,NONE,0,0
2026-05-08T21:44:17.062817,629.38,INR,upi,21,4,0.23452674153335812,none,ABANDONMENT,0,81,68,13,0.8492001258926418,99,2683.6172109204,0,0,0.0,,ACTIVE,2,0
2025-12-07T16:52:52.207133,252.98,INR,upi,16,6,0.04632316123942863,network_error,TRANSIENT,1,97,77,20,0.8018824399563486,142,5461.198960330721,1,0,0.0,660.6592154721685,NONE,0,0
2026-03-31T21:54:10.329966,610.72,INR,card,21,1,1.491683160060747,none,ABANDONMENT,1,56,33,23,0.596803664292122,12,409.4167021199926,1,0,0.0,549.0232983897768,NONE,0,0
2026-06-22T20:42:35.051610,769.76,INR,card,20,0,0.30813733950673566,timeout,TRANSIENT,0,35,33,2,0.9583775656198953,103,2498.106854664959,0,0,0.0,,NONE,0,0
2026-05-16T09:53:08.497870,2106.26,INR,upi,9,5,2.523235437790862,mandate_failed,MANDATE_ISSUE,0,28,20,8,0.7409571578531221,822,834.7457270353134,0,0,0.0,,NONE,0,1
2026-02-08T02:11:25.547464,1644.94,INR,wallet,2,6,1.3705012140967474,none,ABANDONMENT,5,65,55,10,0.8538111648461304,138,1200.2470213673807,5,3,0.6,125.98798063123517,NONE,0,0
2025-09-27T07:09:25.553213,1875.41,USD,upi,7,5,1.064494184797414,none,ABANDONMENT,3,56,48,8,0.8709411362408168,898,1761.7851058124033,3,0,0.0,306.91903878055746,NONE,0,0
2026-03-30T13:59:38.347370,499.49,INR,upi,13,0,0.5688090021120459,card_declined,HARD_DECLINE,3,78,55,23,0.708928855367436,382,878.1330783186318,3,0,0.0,649.0086223549881,NONE,0,0
2025-10-17T19:57:15.225201,606.63,INR,netbanking,19,4,0.7098321262227284,none,ABANDONMENT,0,44,29,15,0.6693274652301537,269,854.61051647253,0,0,0.0,,ACTIVE,1,0
2026-07-20T16:10:48.038136,340.38,INR,netbanking,16,0,0.3426886917903011,timeout,TRANSIENT,0,72,68,4,0.9567983806555789,120,993.263005621108,0,0,0.0,,ACTIVE,2,1
2026-08-28T22:42:06.502748,507.39,INR,upi,22,4,0.1253781149544436,issuer_down,TRANSIENT,0,96,91,5,0.9483671757360751,597,4046.878517709101,0,0,0.0,,NONE,0,0
2025-09-30T09:35:08.731509,6710.43,INR,card,9,1,9.449706710395866,insufficient_funds,HARD_DECLINE,0,16,11,5,0.7420536456788921,149,710.1204519519831,0,0,0.0,,ACTIVE,0,1
2025-10-20T20:58:25.674601,2304.73,USD,upi,20,0,1.6677834721763498,card_declined,HARD_DECLINE,4,67,54,13,0.8181923313952304,143,1381.9120038361311,4,0,0.0,347.5381116907016,NONE,0,0
2026-02-03T03:21:23.199685,517.52,INR,card,3,1,1.5944150405762079,none,ABANDONMENT,1,70,45,25,0.6441074276738261,56,324.5829892654379,1,0,0.0,137.93751800829176,NONE,0,1
2026-09-01T07:03:40.043853,807.51,INR,upi,7,1,1.0732323511021853,card_declined,HARD_DECLINE,1,31,22,9,0.7327351096530683,994,752.4092981083784,1,0,0.0,357.61833871339934,NONE,0,0
2026-05-05T18:01:32.294008,463.22,INR,upi,18,1,0.8080011746658465,unknown,NON_PAYMENT,3,60,56,4,0.9363314474644056,366,573.2912457603385,3,1,0.3333333333333333,233.66003989789695,NONE,0,0
2026-08-02T18:47:09.044732,2390.38,INR,card,18,6,2.903865232703453,card_declined,HARD_DECLINE,4,13,11,2,0.8662828269016436,877,823.1718101375503,4,0,0.0,334.80315162956254,NONE,0,0
2025-12-04T06:47:34.472191,590.07,INR,upi,6,3,0.2239257815215211,insufficient_funds,HARD_DECLINE,3,42,32,10,0.7669547075357118,512,2635.114170376534,3,2,0.6666666666666666,281.70192573399424,NONE,0,0
2025-09-21T23:25:20.819196,192.49,INR,upi,23,6,0.14451315822240535,invalid_card,HARD_DECLINE,2,11,8,3,0.8115363825346465,371,1331.9894352025608,2,1,0.5,235.7959844923483,NONE,0,0
2026-03-06T17:52:19.114082,1790.73,INR,upi,17,4,0.8233679517258413,none,ABANDONMENT,7,42,40,2,0.9740023871073141,701,2174.8842619469156,7,4,0.5714285714285714,77.0610541477166,NONE,0,0
2025-09-02T04:30:10.513372,3455.56,INR,upi,4,1,12.340993756550805,card_declined,HARD_DECLINE,1,7,4,3,0.5878112908649483,32,280.0066241153174,1,0,0.0,683.1021492146645,NONE,0,0
2026-08-31T00:41:45.314988,945.01,USD,upi,0,0,1.8649410710125711,insufficient_funds,HARD_DECLINE,5,30,24,6,0.8099158196598304,987,506.7237859086379,5,3,0.6,361.9306307111227,NONE,0,1
2026-05-02T12:06:22.137340,158.34,USD,upi,12,5,0.11927650075755623,timeout,TRANSIENT,4,29,17,12,0.6128850673590942,164,1327.50373287564,4,3,0.75,459.6399517510017,NONE,0,1
2025-09-24T18:50:08.773377,4800.89,INR,card,18,2,2.1114359500961175,none,ABANDONMENT,0,47,33,14,0.712919749810883,186,2273.755924152685,0,0,0.0,,NONE,0,0
2026-08-21T07:07:02.011583,5061.77,INR,upi,7,4,3.7610789490060954,invalid_card,HARD_DECLINE,2,78,66,12,0.8515216111475624,807,1345.8292337462435,2,0,0.0,449.42590776165457,NONE,0,0
2025-11-02T13:49:12.840404,220.33,INR,upi,13,6,0.8848267077938835,none,ABANDONMENT,1,43,35,8,0.8233096355903569,661,249.00921057112228,1,0,0.0,226.71947954048838,NONE,0,0
2026-07-31T21:37:58.138051,522.17,INR,netbanking,21,4,0.6948276861295746,invalid_card,HARD_DECLINE,3,28,26,2,0.9334063890431701,646,751.510065623124,3,2,0.6666666666666666,540.1854225840966,NONE,0,0
2026-04-07T17:05:16.109712,2878.14,INR,card,17,1,11.00137071869778,network_error,TRANSIENT,0,52,30,22,0.5788836803453739,494,261.6164906713263,0,0,0.0,,NONE,0,0
2026-06-28T10:03:31.172757,1913.98,INR,card,10,6,1.1769092657773474,card_declined,HARD_DECLINE,4,92,86,6,0.9405854799414477,128,1626.2766006314157,4,2,0.5,11.406240652990892,ACTIVE,3,1
2026-05-12T02:17:33.661345,809.06,INR,upi,2,1,0.3133932226028293,mandate_failed,MANDATE_ISSUE,2,78,66,12,0.8469710556694492,282,2581.6129438936237,2,0,0.0,190.68916792715405,NONE,0,1
2026-07-03T23:08:40.651850,978.32,INR,upi,23,4,2.3875699158070023,insufficient_funds,HARD_DECLINE,1,79,53,26,0.6788405384780923,820,409.755539941676,1,0,0.0,107.19819229871115,NONE,0,0
2026-02-03T11:56:32.714750,2642.86,INR,upi,11,1,5.4579137904448425,none,ABANDONMENT,2,61,54,7,0.8963691537873069,961,484.2253105255802,2,1,0.5,261.8069754452721,NONE,0,0
2026-06-16T15:00:43.338571,5369.63,INR,upi,15,1,1.2793431287280868,timeout,TRANSIENT,2,89,47,42,0.5313780135945293,596,4197.177347830402,2,1,0.5,502.37694900858736,NONE,0,1
2026-03-01T17:20:26.027654,7351.72,INR,card,17,6,28.94170733201642,auth_failure,MANDATE_ISSUE,3,25,19,6,0.770373853473071,71,254.01818613054826,3,1,0.3333333333333333,672.0888922988455,NONE,0,0
2026-06-30T13:59:05.015260,1607.82,INR,upi,13,1,1.9270656253782763,network_error,TRANSIENT,0,46,24,22,0.5360975025410728,574,834.335882922716,0,0,0.0,,NONE,0,1
2026-03-29T04:49:36.542894,1908.59,INR,upi,4,6,1.529945755631447,issuer_down,TRANSIENT,0,66,48,18,0.7339037499452258,293,1247.4886727028286,0,0,0.0,,NONE,0,1
2026-02-14T18:42:47.537740,871.95,USD,card,18,5,7.246762770261813,invalid_card,HARD_DECLINE,0,63,44,19,0.7042533791514436,311,120.32269133718283,0,0,0.0,,NONE,0,0
2026-04-22T04:36:54.661268,373.49,INR,upi,4,2,0.1502150731273118,timeout,TRANSIENT,5,22,14,8,0.647977523438376,986,2486.36832658901,5,2,0.4,153.06768100867004,NONE,0,1
2026-01-28T08:32:07.531817,455.93,INR,card,8,2,0.4226919957804052,network_error,TRANSIENT,1,14,11,3,0.8443132785746024,744,1078.6340989453286,1,0,0.0,656.6792305168046,NONE,0,1
2026-02-24T19:41:02.683480,751.25,INR,upi,19,1,2.6482592770924223,issuer_down,TRANSIENT,3,14,13,1,0.9307410134669519,188,283.6769067509178,3,1,0.3333333333333333,11.396192093692235,NONE,0,1
2025-11-02T17:49:34.435774,2479.26,USD,wallet,17,6,4.881601571189503,issuer_down,TRANSIENT,1,42,35,7,0.839505195390858,792,507.8784009396075,1,0,0.0,681.5467680834595,NONE,0,1
2026-08-19T10:02:35.488773,1520.26,INR,upi,10,2,1.9863260712351158,network_error,TRANSIENT,1,42,40,2,0.9670491344027232,862,765.362757915516,1,0,0.0,391.6706692740075,NONE,0,1
2025-10-07T15:46:29.977859,789.19,INR,upi,15,1,2.4946565378003105,timeout,TRANSIENT,0,24,23,1,0.9698413074250927,645,316.35216633704476,0,0,0.0,,NONE,0,0
2025-09-24T00:28:24.803443,5442.91,INR,wallet,0,2,1.893105998754228,network_error,TRANSIENT,3,72,58,14,0.811818840154595,637,2875.121627411115,3,1,0.3333333333333333,243.59076798729038,NONE,0,0
2026-07-28T01:38:22.625668,267.14,INR,wallet,1,1,1.0196641355152412,card_declined,HARD_DECLINE,3,69,67,2,0.9791762401419973,312,261.98822798157244,3,2,0.6666666666666666,710.7330933287958,NONE,0,0
2025-09-27T13:24:21.292946,811.25,INR,upi,13,5,1.3466165959406666,timeout,TRANSIENT,0,15,11,4,0.7955894439340935,658,602.4357656407084,0,0,0.0,,NONE,0,0
2026-07-26T03:43:11.515713,1761.55,USD,upi,3,6,2.058272539485773,none,ABANDONMENT,0,12,8,4,0.7354336635279616,229,855.8390427926981,0,0,0.0,,NONE,0,1
2026-03-18T15:51:17.356428,777.37,INR,upi,15,2,1.5704419352525547,none,ABANDONMENT,0,58,29,29,0.5015188468133029,295,495.0007908920142,0,0,0.0,,NONE,0,1
2026-08-20T21:58:44.859486,193.72,INR,upi,21,3,0.17130666288557667,none,ABANDONMENT,1,18,14,4,0.8102870598848662,21,1130.8375093932814,1,0,0.0,132.87322544636496,PAST_DUE,0,0
2026-08-04T03:32:04.670059,3613.44,INR,upi,3,1,1.4547335434648359,issuer_down,TRANSIENT,1,96,77,19,0.8096651399816052,127,2483.9188016477774,1,0,0.0,188.6074112479246,NONE,0,0
2026-02-24T17:22:17.485822,2772.93,INR,card,17,1,4.916962197153836,timeout,TRANSIENT,0,20,14,6,0.7146704256353593,424,563.9518647520006,0,0,0.0,,NONE,0,0
2025-10-23T23:48:43.547446,2016.85,INR,upi,23,3,1.4001276981026765,timeout,TRANSIENT,1,44,40,4,0.9216625528834048,133,1440.4757528424361,1,0,0.0,604.1441524889382,NONE,0,0
2026-03-01T01:43:58.279473,1562.93,INR,card,1,6,6.075143517920168,issuer_down,TRANSIENT,0,53,43,10,0.8119964909124302,343,257.26635023349553,0,0,0.0,,ACTIVE,0,0
2026-08-31T21:11:15.475352,405.26,INR,upi,21,0,0.15640713806817072,timeout,TRANSIENT,3,1,0,1,0.7802805084010099,987,2591.0582151523395,3,0,0.0,256.9810435814987,NONE,0,1
2026-01-13T07:32:00.514059,4446.61,INR,card,7,1,5.463146453990481,auth_failure,MANDATE_ISSUE,0,99,85,14,0.8625541588130119,936,813.9283904336912,0,0,0.0,,NONE,0,0
2025-11-27T04:13:04.689265,2761.47,INR,upi,4,3,4.534483922444562,unknown,NON_PAYMENT,0,55,52,3,0.9582629512908942,458,608.9932277257426,0,0,0.0,,NONE,0,0
2026-08-09T08:19:57.383267,993.42,INR,upi,8,6,0.20843892101431258,network_error,TRANSIENT,0,75,70,5,0.9342674672239477,251,4766.000491490676,0,0,0.0,,NONE,0,1
2025-11-20T04:04:35.536085,1033.21,INR,card,4,3,1.5317972596033,network_error,TRANSIENT,0,52,50,2,0.9730554615439188,258,674.5083225097148,0,0,0.0,,NONE,0,1
2026-01-01T06:00:00.211301,357.8,INR,upi,6,3,0.8810930218745981,timeout,TRANSIENT,0,81,67,14,0.8291807858203544,636,406.08652107895597,0,0,0.0,,NONE,0,1
2025-11-26T16:31:53.400606,1285.31,INR,card,16,2,1.508861991407394,none,ABANDONMENT,1,68,44,24,0.655179817800818,588,851.8406635726336,1,0,0.0,214.44243056182205,NONE,0,0
2026-06-04T00:19:28.460916,1414.1,INR,upi,0,3,1.750151525660016,insufficient_funds,HARD_DECLINE,1,89,63,26,0.7081346045079664,322,807.9871824050866,1,0,0.0,113.43371602076718,NONE,0,0
2025-10-12T18:41:22.955737,1797.07,USD,upi,18,6,0.6820355259223171,network_error,TRANSIENT,0,43,40,3,0.9498145566301968,453,2634.862747904255,0,0,0.0,,NONE,0,0
2026-05-01T07:12:20.577882,1256.3,INR,card,7,4,0.9776823376096473,issuer_down,TRANSIENT,0,43,37,6,0.8758149741662437,101,1284.9776984532111,0,0,0.0,,NONE,0,1
2026-06-18T04:22:31.553439,2824.49,INR,netbanking,4,3,0.993153612442021,issuer_down,TRANSIENT,3,68,63,5,0.9267092028978211,247,2843.9608582352002,3,0,0.0,275.3680697124355,PAST_DUE,1,0
2026-01-03T23:54:13.647002,2462.57,INR,upi,23,5,2.551990978972047,timeout,TRANSIENT,2,83,68,15,0.8299151727956363,513,964.9603075759829,2,0,0.0,437.1577554292894,NONE,0,0
2026-05-24T23:07:38.180628,8481.05,INR,upi,23,6,0.7762045079722991,timeout,TRANSIENT,2,55,48,7,0.8762386191656273,305,10926.308611831288,2,1,0.5,449.50722781732253,NONE,0,1
2025-11-20T22:31:08.047326,1028.89,INR,card,22,3,0.3678673577121352,timeout,TRANSIENT,1,95,88,7,0.9298919232683003,308,2796.904858313443,1,0,0.0,128.33934543722472,ACTIVE,2,0
2026-07-24T22:23:51.633454,440.99,INR,upi,22,4,1.5188666520739844,card_declined,HARD_DECLINE,1,96,79,17,0.8315421143315175,545,290.3414854739462,1,0,0.0,323.9271785008438,PAST_DUE,3,0
2025-10-27T10:29:49.335404,3621.2,INR,upi,10,0,2.2923534203905724,network_error,TRANSIENT,0,33,30,3,0.9392936022411572,415,1579.6866084388585,0,0,0.0,,NONE,0,1
2025-11-12T11:02:38.005973,6537.2,INR,upi,11,2,2.444574929647294,none,ABANDONMENT,0,70,47,23,0.6818707993159697,393,2674.1663430800195,0,0,0.0,,NONE,0,1
2026-06-08T02:23:52.495925,985.5,INR,card,2,0,2.4755105514670066,invalid_card,HARD_DECLINE,1,96,50,46,0.5229121970197539,649,398.0996968144551,1,0,0.0,557.6471313572312,NONE,0,0
2025-12-02T10:32:08.288132,889.38,INR,card,10,1,1.183500777422647,mandate_failed,MANDATE_ISSUE,0,4,3,1,0.751895604950065,77,751.4823960968032,0,0,0.0,,NONE,0,0
2026-04-15T21:55:33.651431,2057.74,INR,upi,21,2,3.775490745667206,timeout,TRANSIENT,0,46,26,20,0.5682966385923526,353,545.0258360085995,0,0,0.0,,NONE,0,0
2026-04-20T16:07:53.594153,4187.67,INR,card,16,0,5.235118057132489,none,ABANDONMENT,6,23,15,8,0.6683236602652787,235,799.9189233745335,6,4,0.6666666666666666,87.72584137330024,ACTIVE,2,1
2026-07-27T05:51:31.523451,3055.43,INR,upi,5,0,1.7814691645985263,mandate_failed,MANDATE_ISSUE,6,83,78,5,0.9503788560968147,277,1715.1180950631692,6,2,0.3333333333333333,330.0944931847899,NONE,0,0
2026-02-24T22:36:19.119380,4898.12,INR,upi,22,1,6.5400810542406465,timeout,TRANSIENT,0,84,68,16,0.8102061349832608,681,748.938730174302,0,0,0.0,,NONE,0,0
2025-10-27T16:18:58.264262,335.24,INR,upi,16,0,0.9159232677276608,insufficient_funds,HARD_DECLINE,2,78,70,8,0.9020337526951748,623,366.013193257669,2,0,0.0,593.68787700618,ACTIVE,3,0
2026-06-06T12:14:04.758452,1997.76,INR,upi,12,5,1.4742904931493628,timeout,TRANSIENT,0,71,45,26,0.6370550992975129,442,1355.0653750282331,0,0,0.0,,NONE,0,1
2026-04-07T21:11:36.068638,977.85,INR,upi,21,1,0.2864567683154049,timeout,TRANSIENT,2,91,64,27,0.705896778821294,820,3413.6041042093043,2,1,0.5,291.4747283893983,NONE,0,0
